customer_id,company_name,industry,region,tier,contract_type,primary_product,signup_date,last_active_date,days_since_last_active,order_count,avg_order_value,total_revenue,mrr,support_tickets,avg_resolution_hrs,nps_score,discount_pct,churned
CUST-2317,Synergy Media #57,E-Commerce & Retail,North America,Enterprise,Month-to-Month,Enterprise Analytics Suite,2025-08-18,2026-07-15,47,33,5651.33,186493.89,16030.09,4,21.5,4,5.7,0
CUST-2318,Apex Health #58,FinTech & Payments,North America,Mid-Market,Quarterly,Cloud Infrastructure Pro,2025-11-03,2026-08-22,9,17,2874.02,48858.34,4446.92,5,23.4,4,23.6,0
CUST-2319,Terra Financial #59,Healthcare IT,Europe (EMEA),Mid-Market,Month-to-Month,Cloud Infrastructure Pro,2026-01-05,2026-08-30,1,24,2005.26,48126.24,3563.79,2,6.3,5,10.0,0
CUST-2320,Stratum Labs #60,SaaS & Cloud Software,North America,Growth,Annual Prepaid,Cloud Infrastructure Pro,2026-03-18,2026-07-01,61,15,892.22,13383.3,1199.32,2,7.6,7,9.4,1
CUST-2321,Elevate Capital #61,Manufacturing & Logistics,Europe (EMEA),Mid-Market,Annual Prepaid,Security & Compliance Shield,2026-05-30,2026-07-21,41,14,1745.07,24430.98,1885.93,4,13.7,5,5.2,0
CUST-2322,Beacon Systems #62,Manufacturing & Logistics,Europe (EMEA),Mid-Market,Annual Prepaid,AI Decision Platform,2025-11-18,2026-08-15,16,19,2546.12,48376.28,4022.49,2,10.2,6,27.5,0
CUST-2323,Novus Media #63,Professional & Legal Services,North America,Growth,Month-to-Month,AI Decision Platform,2025-12-29,2026-08-14,17,13,1376.77,17898.01,1150.11,2,3.4,7,28.7,0
CUST-2324,Synergy Ventures #64,FinTech & Payments,North America,Growth,Multi-Year,API Data Hub,2025-04-19,2026-08-30,1,9,1202.86,10825.74,877.27,4,24.0,4,5.1,0
CUST-2325,CoreLogic Financial #65,Manufacturing & Logistics,North America,Enterprise,Quarterly,Cloud Infrastructure Pro,2025-11-14,2026-08-22,9,36,3519.36,126696.96,12499.31,3,6.0,6,32.9,0
CUST-2326,Pinnacle Systems #66,E-Commerce & Retail,Asia-Pacific,Enterprise,Month-to-Month,Security & Compliance Shield,2025-11-24,2026-08-05,26,33,3348.34,110495.22,10192.96,4,6.5,6,5.4,0
CUST-2327,Pulse Health #67,SaaS & Cloud Software,North America,Mid-Market,Multi-Year,AI Decision Platform,2024-07-17,2026-08-22,9,20,1953.42,39068.4,3084.25,2,8.1,7,12.3,0
CUST-2328,Kinetic Labs #68,Professional & Legal Services,Latin America,Enterprise,Month-to-Month,Enterprise Analytics Suite,2025-12-07,2026-07-23,39,32,5312.03,169984.96,13213.48,2,15.4,7,46.6,0
CUST-2329,Synergy Labs #69,Healthcare IT,North America,Mid-Market,Multi-Year,Enterprise Analytics Suite,2025-10-12,2026-08-30,1,10,2830.44,28304.4,1991.34,3,14.4,7,18.8,0
CUST-2330,Apex Technologies #70,FinTech & Payments,Asia-Pacific,Growth,Annual Prepaid,Cloud Infrastructure Pro,2024-05-18,2026-08-15,16,12,1269.6,15235.2,1046.5,2,14.3,5,14.5,0
CUST-2331,CoreLogic Capital #71,Healthcare IT,North America,Starter,Annual Prepaid,Enterprise Analytics Suite,2025-02-18,2026-08-14,17,7,361.19,2528.33,194.26,5,8.3,5,7.9,0
CUST-2332,Vanguard Networks #72,SaaS & Cloud Software,Europe (EMEA),Growth,Annual Prepaid,Enterprise Analytics Suite,2026-01-14,2026-08-15,16,12,844.3,10131.6,713.05,8,14.8,2,8.0,0
CUST-2333,Pinnacle Systems #73,SaaS & Cloud Software,Asia-Pacific,Mid-Market,Quarterly,AI Decision Platform,2025-11-18,2026-08-30,1,27,3590.03,96930.81,7034.68,4,7.4,4,13.6,0
CUST-2334,CoreLogic Solutions #74,Professional & Legal Services,North America,Growth,Multi-Year,Enterprise Analytics Suite,2026-01-09,2026-08-26,5,7,1618.83,11331.81,1016.92,2,13.4,8,3.6,0
CUST-2335,Apex Technologies #75,SaaS & Cloud Software,North America,Enterprise,Quarterly,Enterprise Analytics Suite,2025-07-22,2026-08-30,1,30,4286.53,128595.9,11230.61,9,9.7,4,15.0,0
CUST-2336,Elevate Capital #76,SaaS & Cloud Software,North America,Mid-Market,Month-to-Month,Enterprise Analytics Suite,2025-11-11,2026-07-18,44,17,3013.45,51228.65,4412.94,3,10.5,6,13.8,0
CUST-2337,Vertex Systems #77,SaaS & Cloud Software,Asia-Pacific,Mid-Market,Annual Prepaid,Cloud Infrastructure Pro,2026-02-08,2026-08-29,2,17,2208.84,37550.28,2815.02,2,9.5,7,20.7,0
CUST-2338,Vertex Solutions #78,Healthcare IT,Europe (EMEA),Mid-Market,Month-to-Month,AI Decision Platform,2025-11-29,2026-08-19,12,18,2231.43,40165.74,2804.6,1,8.3,7,20.9,0
CUST-2339,Aegis Systems #79,SaaS & Cloud Software,North America,Mid-Market,Annual Prepaid,Enterprise Analytics Suite,2025-06-27,2026-08-28,3,20,1486.63,29732.6,2169.73,4,13.0,3,0.8,0
CUST-2340,Synergy Technologies #80,FinTech & Payments,Europe (EMEA),Mid-Market,Multi-Year,Enterprise Analytics Suite,2026-05-22,2026-08-17,14,15,3038.35,45575.25,3655.55,1,6.3,8,32.6,0
CUST-2341,Apex Ventures #81,FinTech & Payments,North America,Growth,Annual Prepaid,AI Decision Platform,2025-03-04,2026-08-22,9,12,400.0,4800.0,401.6,2,8.8,8,13.5,0
CUST-2342,Nexus Global #82,FinTech & Payments,North America,Enterprise,Quarterly,API Data Hub,2025-12-09,2026-07-12,50,42,5330.59,223884.78,21538.52,2,12.2,5,16.6,0
CUST-2343,Stratum Health #83,SaaS & Cloud Software,Asia-Pacific,Starter,Annual Prepaid,Security & Compliance Shield,2026-02-10,2026-08-07,24,3,540.45,1621.35,138.01,3,8.5,5,11.3,0
CUST-2344,Beacon Technologies #84,FinTech & Payments,North America,Growth,Quarterly,AI Decision Platform,2025-10-02,2026-08-24,7,9,1083.89,9755.01,861.91,3,7.0,5,9.8,0
CUST-2345,Vanguard Ventures #85,SaaS & Cloud Software,Asia-Pacific,Mid-Market,Annual Prepaid,AI Decision Platform,2026-03-10,2026-05-24,99,23,2258.73,51950.79,3627.88,5,5.6,3,28.6,1
CUST-2346,Zenith Networks #86,SaaS & Cloud Software,North America,Enterprise,Multi-Year,Enterprise Analytics Suite,2026-05-04,2026-07-25,37,30,4726.92,141807.6,13821.73,3,10.0,3,30.7,0
CUST-2347,Pulse Media #87,Healthcare IT,Asia-Pacific,Mid-Market,Annual Prepaid,Security & Compliance Shield,2025-10-21,2026-08-09,22,18,2705.84,48705.12,4274.35,2,10.8,6,15.9,0
CUST-2348,Solstice Capital #88,Manufacturing & Logistics,Europe (EMEA),Growth,Month-to-Month,Enterprise Analytics Suite,2026-02-22,2026-08-10,21,10,1225.51,12255.1,766.3,0,9.6,9,11.6,0
CUST-2349,Horizon Health #89,Healthcare IT,North America,Enterprise,Quarterly,AI Decision Platform,2025-02-27,2026-06-10,82,35,3048.73,106705.55,9205.66,4,10.6,2,30.5,1
CUST-2350,Zenith Technologies #90,Healthcare IT,North America,Growth,Annual Prepaid,Enterprise Analytics Suite,2026-03-06,2026-07-22,40,14,594.39,8321.46,661.39,3,4.4,6,22.9,0
CUST-2351,Stratum Retail Group #91,E-Commerce & Retail,North America,Growth,Quarterly,AI Decision Platform,2026-02-24,2026-08-28,3,13,817.22,10623.86,849.1,1,16.0,8,35.9,0
CUST-2352,Nexus Financial #92,E-Commerce & Retail,Latin America,Growth,Annual Prepaid,AI Decision Platform,2026-03-09,2026-06-28,64,14,2004.32,28060.48,1857.5,2,13.3,4,5.6,0
CUST-2353,Beacon Financial #93,SaaS & Cloud Software,Latin America,Mid-Market,Annual Prepaid,API Data Hub,2025-06-21,2026-08-30,1,21,1718.95,36097.95,3073.99,5,9.9,5,18.2,0
CUST-2354,Prism Technologies #94,Manufacturing & Logistics,Asia-Pacific,Mid-Market,Quarterly,Enterprise Analytics Suite,2025-10-03,2026-08-19,12,23,3656.11,84090.53,5668.39,2,6.5,6,18.5,0
CUST-2355,Beacon Health #95,FinTech & Payments,North America,Growth,Month-to-Month,Cloud Infrastructure Pro,2025-01-31,2026-06-05,87,13,1912.9,24867.7,1571.28,4,19.2,2,4.3,1
CUST-2356,Vanguard Global #96,SaaS & Cloud Software,North America,Mid-Market,Multi-Year,Cloud Infrastructure Pro,2025-10-04,2026-08-18,13,12,2143.73,25724.76,2033.77,3,8.7,4,19.5,0
CUST-2357,Terra Cloud #97,Healthcare IT,North America,Enterprise,Multi-Year,Cloud Infrastructure Pro,2026-01-28,2026-08-14,17,38,5937.34,225618.92,16328.74,5,14.0,6,4.4,0
CUST-2358,Pinnacle Systems #1,FinTech & Payments,Europe (EMEA),Enterprise,Multi-Year,AI Decision Platform,2025-08-13,2026-08-20,11,36,5563.47,200284.92,16527.82,1,7.5,6,1.0,0
CUST-2359,Omni Media #2,Manufacturing & Logistics,Asia-Pacific,Growth,Annual Prepaid,AI Decision Platform,2025-12-25,2026-08-29,2,12,1539.33,18471.96,1529.51,5,5.8,4,23.0,0
CUST-2360,Solstice Networks #3,SaaS & Cloud Software,Europe (EMEA),Mid-Market,Annual Prepaid,AI Decision Platform,2025-12-17,2026-08-25,6,26,2024.25,52630.5,4220.24,5,12.6,5,15.5,0
CUST-2361,Terra Retail Group #4,SaaS & Cloud Software,North America,Enterprise,Annual Prepaid,Security & Compliance Shield,2026-01-29,2026-08-05,26,26,3601.47,93638.22,7939.65,3,6.5,6,27.9,0
CUST-2362,Pulse Ventures #5,Professional & Legal Services,North America,Growth,Month-to-Month,Security & Compliance Shield,2026-03-14,2026-08-18,13,13,1410.37,18334.81,1278.28,2,14.7,5,5.6,0
CUST-2363,Elevate Ventures #6,SaaS & Cloud Software,Asia-Pacific,Growth,Quarterly,API Data Hub,2026-03-21,2026-08-05,26,8,1155.29,9242.32,830.67,3,4.1,9,15.9,0
CUST-2364,Novus Health #7,E-Commerce & Retail,Latin America,Starter,Month-to-Month,Cloud Infrastructure Pro,2025-03-02,2026-08-16,15,5,448.53,2242.65,181.07,2,5.4,6,16.3,0
CUST-2365,Beacon Capital #8,SaaS & Cloud Software,North America,Enterprise,Multi-Year,Cloud Infrastructure Pro,2025-06-08,2026-08-28,3,41,6594.75,270384.75,21536.01,5,16.4,6,21.6,0
CUST-2366,Synergy Media #9,Healthcare IT,North America,Mid-Market,Month-to-Month,Enterprise Analytics Suite,2025-12-16,2026-05-25,98,15,2542.43,38136.45,3114.46,2,13.3,5,19.6,1
CUST-2367,Horizon Cloud #10,Healthcare IT,Europe (EMEA),Growth,Month-to-Month,AI Decision Platform,2025-06-03,2026-08-27,4,16,1047.6,16761.6,1291.32,1,14.3,7,7.3,0
CUST-2368,Quantum Capital #11,SaaS & Cloud Software,Europe (EMEA),Growth,Annual Prepaid,API Data Hub,2026-04-02,2026-08-17,14,9,1329.93,11969.37,871.89,5,18.0,6,28.6,0
CUST-2369,Vertex Health #12,SaaS & Cloud Software,North America,Growth,Quarterly,Security & Compliance Shield,2025-06-04,2026-08-29,2,9,1831.88,16486.92,1290.17,4,6.2,7,12.8,0
CUST-2370,Omni Media #13,SaaS & Cloud Software,Asia-Pacific,Starter,Multi-Year,Enterprise Analytics Suite,2026-03-02,2026-08-27,4,5,730.42,3652.1,265.03,1,4.7,4,7.0,0
CUST-2371,Synergy Systems #14,Professional & Legal Services,North America,Mid-Market,Month-to-Month,API Data Hub,2026-03-04,2026-06-05,87,19,2209.21,41974.99,2812.01,4,18.5,3,16.7,1
CUST-2372,Acro Financial #15,Manufacturing & Logistics,North America,Mid-Market,Quarterly,Cloud Infrastructure Pro,2026-01-27,2026-07-05,57,21,2533.87,53211.27,4186.54,2,13.3,5,22.5,0
CUST-2373,CoreLogic Solutions #16,FinTech & Payments,Europe (EMEA),Starter,Multi-Year,Enterprise Analytics Suite,2025-11-16,2026-08-30,1,7,688.35,4818.45,305.83,1,21.9,8,26.2,0
CUST-2374,Crestview Financial #17,FinTech & Payments,Latin America,Growth,Annual Prepaid,Enterprise Analytics Suite,2026-01-13,2026-08-25,6,9,1580.72,14226.48,1219.98,1,14.6,9,6.3,0
CUST-2375,Apex Health #18,Healthcare IT,North America,Mid-Market,Annual Prepaid,Cloud Infrastructure Pro,2025-10-21,2026-08-02,29,21,1790.18,37593.78,2593.17,0,8.7,9,22.9,0
CUST-2376,Novus Networks #19,Manufacturing & Logistics,Europe (EMEA),Growth,Quarterly,AI Decision Platform,2025-07-20,2026-08-16,15,10,1257.83,12578.3,821.76,3,9.0,6,6.9,0
CUST-2377,Stratum Cloud #20,SaaS & Cloud Software,Europe (EMEA),Growth,Quarterly,Enterprise Analytics Suite,2025-06-24,2026-08-06,25,3,979.33,2937.99,252.35,4,25.9,4,1.0,0
CUST-2378,Starlight Health #21,SaaS & Cloud Software,Europe (EMEA),Enterprise,Annual Prepaid,AI Decision Platform,2026-05-20,2026-08-12,19,40,5675.66,227026.4,21636.77,3,13.7,7,24.1,0
CUST-2379,Stratum Networks #22,FinTech & Payments,North America,Mid-Market,Month-to-Month,Cloud Infrastructure Pro,2026-04-16,2026-07-20,42,21,3267.93,68626.53,4843.28,3,11.8,4,27.6,0
CUST-2380,Prism Solutions #23,Healthcare IT,Asia-Pacific,Mid-Market,Annual Prepaid,Cloud Infrastructure Pro,2026-02-10,2026-08-28,3,14,2647.79,37069.06,3005.92,6,7.9,6,30.6,0
CUST-2381,Starlight Financial #24,Manufacturing & Logistics,Asia-Pacific,Growth,Annual Prepaid,Enterprise Analytics Suite,2025-10-18,2026-07-10,52,10,939.21,9392.1,690.29,5,32.6,3,9.4,1
CUST-2382,Vertex Dynamics #25,Healthcare IT,Europe (EMEA),Growth,Annual Prepaid,Cloud Infrastructure Pro,2025-10-08,2026-07-28,34,17,1214.9,20653.3,1890.69,2,6.7,6,16.9,0
CUST-2383,Elevate Technologies #26,SaaS & Cloud Software,North America,Mid-Market,Quarterly,Cloud Infrastructure Pro,2026-03-20,2026-08-24,7,9,1889.9,17009.1,1210.1,1,15.6,7,16.2,0
CUST-2384,Pinnacle Solutions #27,E-Commerce & Retail,North America,Mid-Market,Quarterly,Enterprise Analytics Suite,2025-09-13,2026-08-08,23,18,3100.75,55813.5,4343.84,2,12.8,7,28.8,0
CUST-2385,CoreLogic Dynamics #28,Manufacturing & Logistics,North America,Mid-Market,Multi-Year,Cloud Infrastructure Pro,2025-05-24,2026-08-05,26,15,2526.02,37890.3,3287.82,1,5.6,7,17.8,0
CUST-2386,Novus Financial #29,FinTech & Payments,Latin America,Starter,Month-to-Month,Cloud Infrastructure Pro,2024-04-02,2026-06-19,73,8,480.3,3842.4,290.57,0,29.2,4,3.4,1
CUST-2387,Quantum Logistics #30,FinTech & Payments,Europe (EMEA),Enterprise,Quarterly,Security & Compliance Shield,2025-06-16,2026-08-19,12,31,4404.14,136528.34,11877.5,4,6.8,4,12.4,0
CUST-2388,Acro Cloud #31,E-Commerce & Retail,North America,Growth,Month-to-Month,Security & Compliance Shield,2025-08-29,2026-07-26,36,17,1710.34,29075.78,2642.68,6,11.2,3,20.9,1
CUST-2389,Vanguard Solutions #32,Healthcare IT,Europe (EMEA),Starter,Multi-Year,AI Decision Platform,2026-04-23,2026-07-21,41,11,266.95,2936.45,208.29,1,8.3,5,3.2,0
CUST-2390,Quantum Capital #33,FinTech & Payments,Asia-Pacific,Growth,Annual Prepaid,Enterprise Analytics Suite,2025-04-21,2026-08-06,25,12,2507.69,30092.28,2091.23,2,3.5,6,10.6,0
CUST-2391,Synergy Solutions #34,SaaS & Cloud Software,Europe (EMEA),Mid-Market,Quarterly,Cloud Infrastructure Pro,2025-05-24,2026-08-01,30,19,2891.67,54941.73,4628.37,4,9.5,4,25.7,0
CUST-2392,Apex Health #35,FinTech & Payments,Asia-Pacific,Growth,Annual Prepaid,API Data Hub,2025-05-12,2026-08-02,29,14,910.35,12744.9,1145.03,1,5.1,5,16.7,0
CUST-2393,Stratum Retail Group #36,Manufacturing & Logistics,Latin America,Mid-Market,Annual Prepaid,AI Decision Platform,2025-09-21,2026-08-25,6,22,2986.42,65701.24,4702.18,4,20.5,3,3.4,0
CUST-2394,Solstice Global #37,SaaS & Cloud Software,North America,Growth,Multi-Year,Enterprise Analytics Suite,2026-05-05,2026-08-28,3,7,1021.2,7148.4,454.81,4,23.2,5,15.8,0
CUST-2395,CoreLogic Media #38,FinTech & Payments,Europe (EMEA),Starter,Annual Prepaid,Enterprise Analytics Suite,2026-05-04,2026-08-20,11,3,539.21,1617.63,98.04,3,11.8,7,15.7,0
CUST-2396,Crestview Networks #39,FinTech & Payments,North America,Growth,Annual Prepaid,Cloud Infrastructure Pro,2026-05-24,2026-07-25,37,4,1645.26,6581.04,422.53,1,12.6,7,19.5,0
CUST-2397,Crestview Global #40,FinTech & Payments,North America,Mid-Market,Annual Prepaid,API Data Hub,2025-11-25,2026-08-11,20,18,2981.6,53668.8,3629.49,7,20.0,4,32.1,0
CUST-2398,Novus Dynamics #41,E-Commerce & Retail,North America,Starter,Quarterly,AI Decision Platform,2025-08-14,2026-07-20,42,2,633.43,1266.86,104.42,2,5.7,6,2.1,0
CUST-2399,Quantum Media #42,Healthcare IT,North America,Mid-Market,Multi-Year,API Data Hub,2026-02-03,2026-08-29,2,27,2652.46,71616.42,5648.02,1,1.4,9,10.1,0
CUST-2400,Apex Logistics #43,Professional & Legal Services,North America,Growth,Quarterly,AI Decision Platform,2026-01-09,2026-08-14,17,11,1538.58,16924.38,1267.2,2,13.1,7,10.0,0
CUST-2401,Pulse Financial #44,SaaS & Cloud Software,Asia-Pacific,Growth,Annual Prepaid,API Data Hub,2025-10-18,2026-08-29,2,10,1084.34,10843.4,853.97,5,18.7,8,22.6,0
CUST-2402,Kinetic Labs #45,Manufacturing & Logistics,Europe (EMEA),Growth,Annual Prepaid,Cloud Infrastructure Pro,2025-06-07,2026-07-21,41,10,1030.92,10309.2,861.94,2,3.7,7,1.8,0
CUST-2403,Starlight Technologies #46,Healthcare IT,Asia-Pacific,Enterprise,Multi-Year,Enterprise Analytics Suite,2025-08-03,2026-08-13,18,29,6673.39,193528.31,19286.01,5,10.0,6,20.7,0
CUST-2404,Vanguard Dynamics #47,SaaS & Cloud Software,North America,Enterprise,Month-to-Month,API Data Hub,2025-09-20,2026-08-28,3,24,4353.28,104478.72,8268.27,3,8.1,6,6.9,0
CUST-2405,Stratum Health #48,Manufacturing & Logistics,Europe (EMEA),Starter,Quarterly,Security & Compliance Shield,2025-12-23,2026-08-19,12,4,702.38,2809.52,178.46,3,7.7,3,5.0,0
CUST-2406,Quantum Media #49,E-Commerce & Retail,Europe (EMEA),Enterprise,Annual Prepaid,AI Decision Platform,2025-07-10,2026-08-27,4,32,4691.89,150140.48,14280.83,10,22.1,3,24.2,0
CUST-2407,Acro Cloud #50,SaaS & Cloud Software,North America,Mid-Market,Quarterly,AI Decision Platform,2025-07-01,2026-05-11,112,12,1830.02,21960.24,1761.21,1,19.2,5,14.8,1
CUST-2408,Prism Technologies #51,SaaS & Cloud Software,Europe (EMEA),Mid-Market,Multi-Year,Enterprise Analytics Suite,2025-11-24,2026-08-22,9,17,2719.31,46228.27,3462.65,1,11.3,7,28.0,0
CUST-2409,Solstice Ventures #52,Healthcare IT,Europe (EMEA),Mid-Market,Month-to-Month,Enterprise Analytics Suite,2026-04-18,2026-08-08,23,16,3346.38,53542.08,3871.01,1,10.9,8,20.1,0
CUST-2410,Zenith Technologies #53,SaaS & Cloud Software,North America,Growth,Annual Prepaid,Security & Compliance Shield,2025-10-09,2026-08-19,12,12,1642.88,19714.56,1359.01,3,22.0,5,4.9,0
CUST-2411,Starlight Solutions #54,SaaS & Cloud Software,North America,Mid-Market,Quarterly,Cloud Infrastructure Pro,2026-01-16,2026-05-23,100,17,2134.45,36285.65,2869.95,5,8.7,1,11.8,1
CUST-2412,Zenith Technologies #55,Manufacturing & Logistics,Europe (EMEA),Growth,Quarterly,Enterprise Analytics Suite,2025-07-22,2026-08-04,27,12,1716.12,20593.44,1815.22,4,34.4,5,13.2,1
CUST-2413,Terra Capital #56,E-Commerce & Retail,Europe (EMEA),Growth,Quarterly,AI Decision Platform,2025-06-19,2026-08-14,17,13,1576.22,20490.86,1386.51,2,20.2,4,24.8,0
CUST-2414,Acro Logistics #57,E-Commerce & Retail,North America,Mid-Market,Annual Prepaid,Cloud Infrastructure Pro,2026-04-05,2026-07-23,39,21,1689.43,35478.03,2485.01,5,9.6,5,8.9,0
CUST-2415,Synergy Dynamics #58,FinTech & Payments,Europe (EMEA),Mid-Market,Month-to-Month,API Data Hub,2025-11-04,2026-08-28,3,22,1325.27,29155.94,2624.62,3,4.8,5,14.0,0
CUST-2416,Starlight Systems #59,E-Commerce & Retail,North America,Mid-Market,Quarterly,Enterprise Analytics Suite,2026-05-21,2026-08-18,13,23,2260.11,51982.53,3573.0,6,11.0,7,2.9,0
CUST-2417,Nexus Financial #60,FinTech & Payments,Latin America,Mid-Market,Annual Prepaid,AI Decision Platform,2025-09-28,2026-08-24,7,21,2729.34,57316.14,4371.73,3,9.6,6,32.8,0
CUST-2418,Synergy Ventures #61,FinTech & Payments,North America,Mid-Market,Multi-Year,Enterprise Analytics Suite,2025-11-25,2026-07-12,50,12,2196.75,26361.0,1920.66,3,10.2,5,31.5,0
CUST-2419,Aegis Systems #62,FinTech & Payments,Asia-Pacific,Growth,Month-to-Month,Enterprise Analytics Suite,2025-11-19,2026-08-29,2,8,1442.64,11541.12,956.37,5,12.5,4,15.8,0
CUST-2420,Novus Retail Group #63,SaaS & Cloud Software,North America,Mid-Market,Annual Prepaid,Enterprise Analytics Suite,2025-10-19,2026-07-25,37,14,3116.16,43626.24,3421.61,1,2.0,5,22.3,0
CUST-2421,CoreLogic Financial #64,FinTech & Payments,Europe (EMEA),Mid-Market,Annual Prepaid,Security & Compliance Shield,2025-06-15,2026-08-27,4,16,3801.99,60831.84,5192.93,3,15.0,7,1.1,0
CUST-2422,Synergy Systems #65,FinTech & Payments,North America,Starter,Month-to-Month,Enterprise Analytics Suite,2025-04-15,2026-07-15,47,5,394.61,1973.05,157.01,4,7.9,5,19.0,1
CUST-2423,Acro Dynamics #66,Professional & Legal Services,Asia-Pacific,Growth,Annual Prepaid,API Data Hub,2025-08-21,2026-08-16,15,16,1273.96,20383.36,1527.35,3,10.9,7,14.0,0
CUST-2424,Solstice Global #67,SaaS & Cloud Software,Europe (EMEA),Growth,Month-to-Month,Enterprise Analytics Suite,2026-05-29,2026-03-15,169,4,1661.9,6647.6,478.35,4,13.9,2,26.5,1
CUST-2425,Vanguard Capital #68,Healthcare IT,Europe (EMEA),Growth,Annual Prepaid,API Data Hub,2024-11-11,2026-08-12,19,9,1514.79,13633.11,946.17,3,9.6,6,30.6,0
CUST-2426,Terra Cloud #69,FinTech & Payments,North America,Starter,Month-to-Month,Enterprise Analytics Suite,2026-04-23,2026-07-15,47,5,180.0,900.0,73.49,1,7.3,6,13.9,0
CUST-2427,Quantum Financial #70,FinTech & Payments,North America,Starter,Multi-Year,AI Decision Platform,2025-11-12,2026-08-28,3,4,663.05,2652.2,218.98,1,7.5,6,21.2,0
CUST-2428,Zenith Financial #71,E-Commerce & Retail,North America,Growth,Annual Prepaid,AI Decision Platform,2026-04-16,2026-07-31,31,10,1369.0,13690.0,1009.79,0,14.0,7,15.5,0
CUST-2429,Prism Systems #72,E-Commerce & Retail,Asia-Pacific,Growth,Quarterly,AI Decision Platform,2025-05-06,2026-08-09,22,6,1411.75,8470.5,566.83,3,5.2,5,2.3,0
CUST-2430,Omni Logistics #73,FinTech & Payments,North America,Mid-Market,Multi-Year,Cloud Infrastructure Pro,2025-08-20,2026-08-28,3,21,2548.96,53528.16,3594.23,1,39.8,8,13.0,0
CUST-2431,Solstice Financial #74,Healthcare IT,North America,Mid-Market,Month-to-Month,API Data Hub,2026-05-24,2026-08-04,27,17,2824.74,48020.58,4226.04,5,21.0,5,25.2,0
CUST-2432,Quantum Technologies #75,FinTech & Payments,North America,Growth,Quarterly,Enterprise Analytics Suite,2024-10-05,2026-08-27,4,8,1237.6,9900.8,791.1,4,9.1,5,10.5,0
CUST-2433,Prism Media #76,E-Commerce & Retail,Europe (EMEA),Growth,Multi-Year,AI Decision Platform,2025-11-05,2026-08-20,11,9,927.58,8348.22,578.0,3,31.2,7,32.5,0
CUST-2434,Nexus Retail Group #77,SaaS & Cloud Software,Europe (EMEA),Starter,Month-to-Month,AI Decision Platform,2026-05-20,2026-07-16,46,7,629.32,4405.24,313.49,5,16.6,4,6.0,1
CUST-2435,Beacon Technologies #78,FinTech & Payments,Asia-Pacific,Growth,Multi-Year,AI Decision Platform,2025-08-11,2026-08-27,4,12,1134.04,13608.48,1196.84,1,22.3,7,10.8,0
CUST-2436,Pinnacle Cloud #79,SaaS & Cloud Software,Asia-Pacific,Enterprise,Month-to-Month,Cloud Infrastructure Pro,2025-01-15,2026-04-17,136,32,5494.28,175816.96,12702.89,8,13.5,1,17.7,1
CUST-2437,Quantum Systems #80,SaaS & Cloud Software,North America,Enterprise,Quarterly,Enterprise Analytics Suite,2025-11-08,2026-08-29,2,31,5983.28,185481.68,15740.32,2,8.0,4,2.3,0
CUST-2438,CoreLogic Labs #81,FinTech & Payments,North America,Growth,Multi-Year,Enterprise Analytics Suite,2026-02-11,2026-08-03,28,9,1057.13,9514.17,804.12,2,8.5,7,1.4,0
